# Total Phase Data Center(tm) v7.01
# (c) 2005-2021 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# Level,Index,m:s.ms.us,Dur,Len,Err,S/P,Addr,Record,Data
0,1218,0:12.100.730,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1219,0:12.100.781,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1220,0:12.100.853,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 CD 03 26 03 71 00 00 00*
0,1221,0:12.117.148,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1222,0:12.117.219,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1223,0:12.117.270,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1224,0:12.117.342,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 DF 03 3B 03 71 00 00 00*
0,1225,0:12.133.636,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1226,0:12.133.708,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1227,0:12.133.759,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1228,0:12.133.830,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 F0 03 4F 03 71 00 00 00*
0,1229,0:12.151.707,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1230,0:12.151.778,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1231,0:12.151.829,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1232,0:12.151.901,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 00 04 62 03 71 00 00 00*
0,1233,0:12.168.255,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1234,0:12.168.327,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1235,0:12.168.378,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1236,0:12.168.449,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 11 04 74 03 71 00 00 00*
0,1237,0:12.184.750,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1238,0:12.184.821,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1239,0:12.184.872,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1240,0:12.184.944,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 23 04 87 03 71 00 00 00*
0,1241,0:12.201.240,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1242,0:12.201.311,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1243,0:12.201.362,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1244,0:12.201.434,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 33 04 99 03 71 00 00 00*
0,1245,0:12.217.738,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1246,0:12.217.809,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1247,0:12.217.860,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1248,0:12.217.931,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 41 04 A9 03 71 00 00 00*
0,1249,0:12.234.341,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1250,0:12.234.413,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1251,0:12.234.464,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1252,0:12.234.535,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 4E 04 B9 03 6A 00 00 00*
0,1253,0:12.250.742,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1254,0:12.250.813,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1255,0:12.250.864,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1256,0:12.250.936,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 5A 04 C8 03 6A 00 00 00*
0,1257,0:12.267.246,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1258,0:12.267.317,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1259,0:12.267.368,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1260,0:12.267.439,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 65 04 D8 03 6A 00 00 00*
0,1261,0:12.283.745,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1262,0:12.283.817,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1263,0:12.283.868,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1264,0:12.283.939,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 71 04 E8 03 6A 00 00 00*
0,1265,0:12.300.227,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1266,0:12.300.298,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1267,0:12.300.349,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1268,0:12.300.421,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 7D 04 F7 03 6A 00 00 00*
0,1269,0:12.318.300,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1270,0:12.318.371,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1271,0:12.318.422,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1272,0:12.318.494,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 04 08 04 6A 00 00 00*
0,1273,0:12.334.818,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1274,0:12.334.889,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1275,0:12.334.940,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1276,0:12.335.012,324.700 us,11 B,,SP,4B,Read Transaction,01 30 91 99 04 18 04 6F 00 00 00*
0,1277,0:12.351.309,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1278,0:12.351.381,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1279,0:12.351.432,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1280,0:12.351.503,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 A8 04 27 04 6F 00 00 00*
0,1281,0:12.367.805,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1282,0:12.367.876,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1283,0:12.367.927,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1284,0:12.367.999,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 B5 04 35 04 6F 00 00 00*
0,1285,0:12.384.325,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1286,0:12.384.397,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1287,0:12.384.448,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1288,0:12.384.519,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 C1 04 43 04 6F 00 00 00*
0,1289,0:12.400.825,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1290,0:12.400.896,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1291,0:12.400.947,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1292,0:12.401.019,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 CE 04 50 04 6F 00 00 00*
0,1293,0:12.417.325,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1294,0:12.417.396,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1295,0:12.417.447,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1296,0:12.417.518,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 DA 04 5E 04 67 00 00 00*
0,1297,0:12.433.938,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1298,0:12.434.010,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1299,0:12.434.061,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1300,0:12.434.132,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 E9 04 6E 04 67 00 00 00*
0,1301,0:12.450.319,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1302,0:12.450.390,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1303,0:12.450.442,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1304,0:12.450.513,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 FA 04 7F 04 67 00 00 00*
0,1305,0:12.466.821,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1306,0:12.466.893,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1307,0:12.466.944,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1308,0:12.467.015,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 0A 05 90 04 6D 00 00 00*
0,1309,0:12.484.921,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1310,0:12.484.993,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1311,0:12.485.044,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1312,0:12.485.115,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 1A 05 A1 04 6D 00 00 00*
0,1313,0:12.501.463,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1314,0:12.501.534,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1315,0:12.501.585,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1316,0:12.501.656,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 29 05 B2 04 6D 00 00 00*
0,1317,0:12.517.943,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1318,0:12.518.014,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1319,0:12.518.065,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1320,0:12.518.137,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 38 05 C4 04 6D 00 00 00*
0,1321,0:12.534.439,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1322,0:12.534.511,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1323,0:12.534.562,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1324,0:12.534.633,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 49 05 D7 04 6D 00 00 00*
0,1325,0:12.550.957,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1326,0:12.551.029,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1327,0:12.551.080,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1328,0:12.551.151,325.000 us,11 B,,SP,4B,Read Transaction,01 30 91 5D 05 ED 04 6D 00 00 00*
0,1329,0:12.567.449,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1330,0:12.567.521,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1331,0:12.567.572,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1332,0:12.567.643,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 6F 05 01 05 6D 00 00 00*
0,1333,0:12.583.950,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1334,0:12.584.021,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1335,0:12.584.072,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1336,0:12.584.144,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 81 05 16 05 6D 00 00 00*
0,1337,0:12.600.460,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1338,0:12.600.531,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1339,0:12.600.582,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1340,0:12.600.654,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 93 05 2A 05 68 00 00 00*
0,1341,0:12.616.963,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1342,0:12.617.034,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1343,0:12.617.085,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1344,0:12.617.156,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 A5 05 41 05 68 00 00 00*
0,1345,0:12.633.582,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1346,0:12.633.653,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1347,0:12.633.704,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1348,0:12.633.775,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 B8 05 57 05 6D 00 00 00*
0,1349,0:12.651.573,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1350,0:12.651.645,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1351,0:12.651.696,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1352,0:12.651.767,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 CE 05 6F 05 6D 00 00 00*
0,1353,0:12.668.109,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1354,0:12.668.180,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1355,0:12.668.231,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1356,0:12.668.303,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 E2 05 84 05 6D 00 00 00*
0,1357,0:12.684.613,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1358,0:12.684.685,49.900 us,1 B,,SP,4B,Read Transaction,01*
0,1359,0:12.684.736,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1360,0:12.684.807,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 F4 05 97 05 6D 00 00 00*
0,1361,0:12.701.114,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1362,0:12.701.185,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1363,0:12.701.236,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1364,0:12.701.308,324.900 us,11 B,,SP,4B,Read Transaction,01 30 91 06 06 AC 05 6D 00 00 00*
0,1365,0:12.717.635,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1366,0:12.717.706,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1367,0:12.717.758,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1368,0:12.717.829,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 18 06 C0 05 65 00 00 00*
0,1369,0:12.734.125,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1370,0:12.734.196,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1371,0:12.734.247,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1372,0:12.734.319,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 2E 06 D6 05 65 00 00 00*
0,1373,0:12.750.629,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1374,0:12.750.700,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1375,0:12.750.751,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1376,0:12.750.823,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 41 06 EB 05 6B 00 00 00*
0,1377,0:12.767.132,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1378,0:12.767.204,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1379,0:12.767.255,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1380,0:12.767.326,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 53 06 FE 05 6B 00 00 00*
0,1381,0:12.783.638,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1382,0:12.783.709,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1383,0:12.783.760,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1384,0:12.783.832,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 63 06 12 06 6B 00 00 00*
0,1385,0:12.800.140,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1386,0:12.800.211,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1387,0:12.800.262,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1388,0:12.800.334,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 71 06 24 06 6B 00 00 00*
0,1389,0:12.818.380,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1390,0:12.818.451,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1391,0:12.818.503,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1392,0:12.818.574,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 81 06 38 06 6B 00 00 00*
0,1393,0:12.834.810,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1394,0:12.834.881,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1395,0:12.834.933,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1396,0:12.835.004,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 91 06 4C 06 6B 00 00 00*
0,1397,0:12.851.321,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1398,0:12.851.393,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1399,0:12.851.444,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1400,0:12.851.515,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 A3 06 61 06 6B 00 00 00*
0,1401,0:12.867.815,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1402,0:12.867.886,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1403,0:12.867.937,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1404,0:12.868.009,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 B2 06 73 06 6B 00 00 00*
0,1405,0:12.884.310,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1406,0:12.884.382,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1407,0:12.884.433,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1408,0:12.884.504,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 C1 06 85 06 6B 00 00 00*
0,1409,0:12.900.814,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1410,0:12.900.885,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1411,0:12.900.936,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1412,0:12.901.008,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 CD 06 95 06 6B 00 00 00*
0,1413,0:12.917.319,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1414,0:12.917.391,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1415,0:12.917.442,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1416,0:12.917.513,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 D9 06 A5 06 6B 00 00 00*
0,1417,0:12.933.821,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1418,0:12.933.892,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1419,0:12.933.943,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1420,0:12.934.015,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 E4 06 B5 06 6B 00 00 00*
0,1421,0:12.950.335,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1422,0:12.950.407,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1423,0:12.950.458,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1424,0:12.950.529,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 F0 06 C5 06 6B 00 00 00*
0,1425,0:12.966.818,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1426,0:12.966.889,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1427,0:12.966.940,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1428,0:12.967.011,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 FC 06 D5 06 6B 00 00 00*
0,1429,0:12.984.860,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1430,0:12.984.931,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1431,0:12.984.982,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1432,0:12.985.054,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 0B 07 E7 06 6B 00 00 00*
0,1433,0:13.001.393,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1434,0:13.001.464,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1435,0:13.001.515,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1436,0:13.001.587,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 18 07 F7 06 6B 00 00 00*
0,1437,0:13.017.978,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1438,0:13.018.050,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1439,0:13.018.101,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1440,0:13.018.172,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 26 07 07 07 6B 00 00 00*
0,1441,0:13.034.410,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1442,0:13.034.482,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1443,0:13.034.533,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1444,0:13.034.604,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 31 07 13 07 6B 00 00 00*
0,1445,0:13.050.897,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1446,0:13.050.968,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1447,0:13.051.019,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1448,0:13.051.091,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 3C 07 20 07 6B 00 00 00*
0,1449,0:13.067.408,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1450,0:13.067.480,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1451,0:13.067.531,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1452,0:13.067.602,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 48 07 2D 07 6B 00 00 00*
0,1453,0:13.083.913,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1454,0:13.083.985,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1455,0:13.084.036,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1456,0:13.084.107,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 53 07 3A 07 6B 00 00 00*
0,1457,0:13.100.418,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1458,0:13.100.490,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1459,0:13.100.541,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1460,0:13.100.612,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 5F 07 47 07 65 00 00 00*
0,1461,0:13.116.919,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1462,0:13.116.990,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1463,0:13.117.042,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1464,0:13.117.113,325.600 us,11 B,,SP,4B,Read Transaction,01 30 91 6E 07 55 07 65 00 00 00*
0,1465,0:13.133.410,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1466,0:13.133.482,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1467,0:13.133.533,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1468,0:13.133.604,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 7C 07 63 07 65 00 00 00*
0,1469,0:13.151.482,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1470,0:13.151.553,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1471,0:13.151.605,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1472,0:13.151.676,325.200 us,11 B,,SP,4B,Read Transaction,01 30 91 8A 07 71 07 6B 00 00 00*
0,1473,0:13.168.014,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1474,0:13.168.085,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1475,0:13.168.136,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1476,0:13.168.208,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 97 07 7F 07 6B 00 00 00*
0,1477,0:13.184.521,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1478,0:13.184.593,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1479,0:13.184.644,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1480,0:13.184.715,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 A4 07 8E 07 6B 00 00 00*
0,1481,0:13.201.022,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1482,0:13.201.094,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1483,0:13.201.145,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1484,0:13.201.216,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 B1 07 9C 07 6B 00 00 00*
0,1485,0:13.217.608,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1486,0:13.217.679,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1487,0:13.217.730,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1488,0:13.217.802,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 C1 07 AD 07 6B 00 00 00*
0,1489,0:13.234.008,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1490,0:13.234.079,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1491,0:13.234.130,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1492,0:13.234.201,325.100 us,11 B,,SP,4B,Read Transaction,01 30 91 D1 07 BD 07 6B 00 00 00*
0,1493,0:13.250.497,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1494,0:13.250.568,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1495,0:13.250.619,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1496,0:13.250.691,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 E3 07 CE 07 6B 00 00 00*
0,1497,0:13.267.000,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1498,0:13.267.071,49.700 us,1 B,,SP,4B,Read Transaction,01*
0,1499,0:13.267.122,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1500,0:13.267.194,325.500 us,11 B,,SP,4B,Read Transaction,01 30 91 F3 07 DE 07 6B 00 00 00*
0,1501,0:13.283.519,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1502,0:13.283.590,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1503,0:13.283.642,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1504,0:13.283.713,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 03 08 EF 07 6B 00 00 00*
0,1505,0:13.300.030,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1506,0:13.300.101,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1507,0:13.300.152,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1508,0:13.300.224,324.800 us,11 B,,SP,4B,Read Transaction,01 30 91 11 08 FF 07 6B 00 00 00*
0,1509,0:13.318.107,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1510,0:13.318.178,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1511,0:13.318.230,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1512,0:13.318.301,325.400 us,11 B,,SP,4B,Read Transaction,01 30 91 23 08 11 08 64 00 00 00*
0,1513,0:13.334.628,70.200 us,2 B,,SP,4B,Write Transaction,82 01
0,1514,0:13.334.700,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1515,0:13.334.751,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1516,0:13.334.822,325.300 us,11 B,,SP,4B,Read Transaction,01 30 91 38 08 27 08 6B 00 00 00*
0,1517,0:13.351.128,70.100 us,2 B,,SP,4B,Write Transaction,82 01
0,1518,0:13.351.200,49.800 us,1 B,,SP,4B,Read Transaction,01*
0,1519,0:13.351.251,70.100 us,2 B,,SP,4B,Write Transaction,82 01
